name,wiki_article,wiki_match_method,wiki_views_2015,wiki_views_2016,wiki_views_2017,wiki_views_2018,wiki_views_2019,wiki_views_2020,wiki_views_2021,wiki_views_2022,wiki_views_2023,wiki_views_2024,wiki_views_first_top10_year,wiki_views_first_charting_year,wiki_has_page
alesana,Alesana,name_search,67888.0,111754.0,87638.0,77733.0,68700.0,65866.0,64851.0,73036.0,79673.0,87849.0,,,True
alessi,,not_found,,,,,,,,,,,,,False
alessia cara,,not_found,,,,,,,,,,,,,False
alesso,Alesso,name_search,180455.0,255526.0,212993.0,211290.0,155786.0,115699.0,115551.0,147705.0,134725.0,103383.0,,,True
alesso / katy perry,Alesso,name_search,180455.0,255526.0,212993.0,211290.0,155786.0,115699.0,115551.0,147705.0,134725.0,103383.0,,147705.0,True
alex & sierra,,not_found,,,,,,,,,,,,,False
alex band or chad kroeger,,not_found,,,,,,,,,,,,,False
alex brown,Alex Brown (musician),name_search,,,,,7646.0,624.0,441.0,544.0,532.0,646.0,,,True
alex bugnon,Alex Bugnon,name_search,3749.0,9175.0,8573.0,8412.0,8384.0,7665.0,7106.0,7737.0,8262.0,8230.0,,,True
alex clare,,not_found,,,,,,,,,,,,,False
alex faith,,not_found,,,,,,,,,,,,,False
alex g,Alex G,name_search,30054.0,79485.0,112013.0,84957.0,128139.0,122123.0,122345.0,289000.0,389851.0,412238.0,,,True
alex taylor,,not_found,,,,,,,,,,,,,False
alex warren,,not_found,,,,,,,,,,,,,False
alexander,James Alexander (musician),name_search,9753.0,16322.0,16828.0,16678.0,16441.0,17251.0,16847.0,19498.0,25795.0,27108.0,,,True
alexander o'neal,Alexander O'Neal,name_search,65826.0,139116.0,128541.0,142383.0,135471.0,138190.0,124005.0,116362.0,153224.0,140393.0,,,True
alexandra stan,,not_found,,,,,,,,,,,,,False
alexi murdoch,,not_found,,,,,,,,,,,,,False
alexis & fido,,not_found,,,,,,,,,,,,,False
alexis jordan,,not_found,,,,,,,,,,,,,False
alexis spight,,not_found,,,,,,,,,,,,,False
alexisonfire,,not_found,,,,,,,,,,,,,False
alfonzo hunter,,rejected_low_similarity,,,,,,,,,,,,,False
algebra blessett,,rejected_low_similarity,,,,,,,,,,,,,False
ali,,not_found,,,,,,,,,,,,,False
ali & gipp,,not_found,,,,,,,,,,,,,False
ali gatie,Ali Gatie,name_search,,,,,33967.0,270205.0,112025.0,94251.0,68015.0,45534.0,,,True
ali thompson,,not_found,,,,,,,,,,,,,False
ali thomson,,not_found,,,,,,,,,,,,,False
aliados de la sierra,,rejected_low_similarity,,,,,,,,,,,,,False
alias,,not_found,,,,,,,,,,,,,False
alice bowie,,not_found,,,,,,,,,,,,,False
alice coltrane,Alice Coltrane,name_search,55118.0,124299.0,185381.0,189842.0,193789.0,230712.0,286704.0,268854.0,230077.0,239007.0,,,True
alice cooper,,not_found,,,,,,,,,,,,,False
alice deejay,,not_found,,,,,,,,,,,,,False
alice in chains,,not_found,,,,,,,,,,,,,False
alice merton,,not_found,,,,,,,,,,,,,False
alice wonder land,Wonder.land,name_search,9348.0,22062.0,60825.0,13187.0,10534.0,12962.0,15197.0,13524.0,20712.0,14583.0,,,True
alicia bridges,,not_found,,,,,,,,,,,,,False
alicia keys,,not_found,,,,,,,,,,,,,False
alicia myers,Alicia Myers,name_search,7451.0,15820.0,16857.0,19722.0,22081.0,23713.0,21999.0,25700.0,26441.0,22506.0,,,True
alicia villarreal,,rejected_low_similarity,,,,,,,,,,,,,False
alien ant farm,,not_found,,,,,,,,,,,,,False
alina baraz,,not_found,,,,,,,,,,,,,False
alisan porter,,not_found,,,,,,,,,,,,,False
alisha,,not_found,,,,,,,,,,,,,False
alison gold,Alison Gold,name_search,32744.0,93328.0,49030.0,38368.0,32305.0,35182.0,26780.0,21823.0,22299.0,20907.0,,,True
alison krauss,Alison Krauss,name_search,284407.0,719893.0,763566.0,623638.0,693226.0,725388.0,915320.0,880087.0,822382.0,811186.0,,,True
alison krauss & union station,,not_found,,,,,,,,,,,,,False
alison krauss + union station,,not_found,,,,,,,,,,,,,False
alison moyet,Alison Moyet,name_search,124315.0,266981.0,515212.0,292047.0,328953.0,348454.0,369076.0,382918.0,487850.0,515103.0,,,True
alison wonderland,,not_found,,,,,,,,,,,,,False
alissa violet,,not_found,,,,,,,,,,,,,False
alive & kicking,Alive & Kicking (Delfonics album),name_search,1903.0,4399.0,4954.0,3790.0,3561.0,3639.0,3243.0,3777.0,3338.0,3722.0,,,True
alive 'n kickin',,not_found,,,,,,,,,,,,,False
alkaline trio,,not_found,,,,,,,,,,,,,False
all city,,rejected_low_similarity,,,,,,,,,,,,,False
all saints,,not_found,,,,,,,,,,,,,False
all shall perish,,not_found,,,,,,,,,,,,,False
all sons & daughters,,not_found,,,,,,,,,,,,,False
all sports band,All Sports Band,name_search,,899.0,1434.0,4671.0,1754.0,1676.0,1491.0,1334.0,1398.0,1524.0,,,True
all star tribute,,not_found,,,,,,,,,,,,,False
all that remains,All That Remains (band),name_search,138003.0,200284.0,274571.0,303919.0,231581.0,178390.0,209322.0,188248.0,203800.0,278470.0,,,True
all time low,,not_found,,,,,,,,,,,,,False
all-4-one,,rejected_low_similarity,,,,,,,,,,,,,False
allan clarke,,not_found,,,,,,,,,,,,,False
allan sherman,Allan Sherman,name_search,55161.0,96045.0,100586.0,109363.0,121966.0,130467.0,137207.0,131452.0,132566.0,127605.0,,,True
allen stone,,not_found,,,,,,,,,,,,,False
allen toussaint,,not_found,,,,,,,,,,,,,False
allfrumtha i,Allfrumtha I,name_search,3472.0,6713.0,5570.0,7519.0,5572.0,6153.0,5634.0,5365.0,4848.0,4885.0,,,True
allison iraheta,,rejected_low_similarity,,,,,,,,,,,,,False
allison russell,,not_found,,,,,,,,,,,,,False
allman brothers band,,not_found,,,,,,,,,,,,,False
allstar weekend,Kenny Allstar,name_search,,,,4055.0,14629.0,17768.0,13402.0,8720.0,10007.0,7946.0,,,True
allure,,rejected_low_similarity,,,,,,,,,,,,,False
almo,,not_found,,,,,,,,,,,,,False
aloe blacc,,not_found,,,,,,,,,,,,,False
alpha rev,,not_found,,,,,,,,,,,,,False
alpha team,Alpha Team (band),name_search,,,627.0,1043.0,1271.0,1586.0,1358.0,1487.0,1462.0,1609.0,,,True
alphaville,Alphaville (band),name_search,105340.0,195914.0,215576.0,201701.0,217250.0,231327.0,272542.0,261020.0,316110.0,473602.0,,,True
alphonse mouzon,,not_found,,,,,,,,,,,,,False
alt-j,,not_found,,,,,,,,,,,,,False
alter bridge,,not_found,,,,,,,,,,,,,False
alton mcclain & destiny,Alton_McClain_and_Destiny,musicbrainz_link,2487.0,5354.0,5345.0,5502.0,5877.0,5718.0,5466.0,6279.0,7122.0,6981.0,,,True
alunageorge,,not_found,,,,,,,,,,,,,False
alvin and the chipmunks,Alvin and the Chipmunks,name_search,448911.0,674490.0,473798.0,529730.0,614384.0,709897.0,622225.0,645532.0,686557.0,640053.0,,,True
alvin cash,,not_found,,,,,,,,,,,,,False
alvin cash & the crawlers,,not_found,,,,,,,,,,,,,False
alvin cash & the registers,Alvin Cash,name_search,2480.0,5057.0,4435.0,4234.0,4980.0,5631.0,4548.0,4221.0,3717.0,4653.0,,,True
alvin lee,,not_found,,,,,,,,,,,,,False
alvin robinson,,not_found,,,,,,,,,,,,,False
alvvays,,not_found,,,,,,,,,,,,,False
aly & aj,,not_found,,,,,,,,,,,,,False
amaarae & moliy,Amaarae,name_search,,,,,2225.0,26952.0,83080.0,87937.0,163880.0,181220.0,,,True
amanda,,not_found,,,,,,,,,,,,,False
amanda blank,,not_found,,,,,,,,,,,,,False
amanda brown,,not_found,,,,,,,,,,,,,False
amanda cook,Amanda Lindsey Cook,name_search,,,,,35021.0,44532.0,38484.0,27373.0,23713.0,22910.0,,,True
amanda marshall,Amanda Marshall,name_search,28845.0,55959.0,70899.0,54466.0,60839.0,64626.0,59071.0,57204.0,152741.0,67958.0,,,True
amanda palmer,,not_found,,,,,,,,,,,,,False
amanda palmer & the grand theft orchestra,Amanda Palmer,name_search,239081.0,454593.0,438453.0,369161.0,573731.0,513801.0,349978.0,456772.0,349391.0,426206.0,,,True
amanda perez,,not_found,,,,,,,,,,,,,False
amanda reifer,,not_found,,,,,,,,,,,,,False
amanda shires,,not_found,,,,,,,,,,,,,False
amaranthe,,not_found,,,,,,,,,,,,,False
amazing rhythm aces,,not_found,,,,,,,,,,,,,False
amazulu,,rejected_low_similarity,,,,,,,,,,,,,False
amb,,rejected_low_similarity,,,,,,,,,,,,,False
ambassadors,,not_found,,,,,,,,,,,,,False
amber,,not_found,,,,,,,,,,,,,False
amber bullock,,not_found,,,,,,,,,,,,,False
amber carrington,Amber (given name),name_search,8748.0,14362.0,3353.0,2504.0,2110.0,1580.0,331.0,458.0,925.0,21223.0,,,True
amber coffman & the cults,,not_found,,,,,,,,,,,,,False
amber pacific,,not_found,,,,,,,,,,,,,False
ambient fruits,,rejected_low_similarity,,,,,,,,,,,,,False
ambjaay,,rejected_low_similarity,,,,,,,,,,,,,False
ambrosia,Ambrosia (band),name_search,97938.0,183811.0,200340.0,197522.0,194626.0,202419.0,214789.0,211765.0,237579.0,236540.0,,,True
amel larrieux,,not_found,,,,,,,,,,,,,False
america,,not_found,,,,,,,,,,,,,False
american angel,,not_found,,,,,,,,,,,,,False
american aquarium,American_Aquarium,musicbrainz_link,10726.0,19381.0,17403.0,27991.0,22839.0,30711.0,31010.0,35332.0,31652.0,36760.0,,,True
american authors,,rejected_low_similarity,,,,,,,,,,,,,False
american bang,,not_found,,,,,,,,,,,,,False
american dream,,rejected_low_similarity,,,,,,,,,,,,,False
american flyer,,not_found,,,,,,,,,,,,,False
american football,,not_found,,,,,,,,,,,,,False
american head charge,American_Head_Charge,musicbrainz_link,23815.0,58477.0,51288.0,40302.0,37458.0,39865.0,39137.0,40360.0,43239.0,43210.0,,,True
american hi-fi,,not_found,,,,,,,,,,,,,False
american idol finalists,American Idol,name_search,618824.0,1624595.0,1062312.0,1408773.0,1301185.0,1222297.0,1173521.0,1294975.0,1227068.0,1149658.0,,,True
american idol finalists season 4,,not_found,,,,,,,,,,,,,False
american idol top 8,,not_found,,,,,,,,,,,,,False
amerie,,not_found,,,,,,,,,,,,,False
amg,,not_found,,,,,,,,,,,,,False
amici forever,,not_found,,,,,,,,,,,,,False
amii stewart,Amii Stewart,name_search,28211.0,54620.0,59479.0,70464.0,57978.0,70861.0,70195.0,70657.0,74960.0,67764.0,,,True
amil,,not_found,,,,,,,,,,,,,False
amil (of major coinz) & ja,,not_found,,,,,,,,,,,,,False
amine,,rejected_low_similarity,,,,,,,,,,,,,False
amon amarth,Amon Amarth,name_search,131906.0,414506.0,291674.0,260864.0,358199.0,225413.0,253168.0,299638.0,318255.0,209564.0,,,True
amos lee,Amos Lee,name_search,75491.0,180012.0,138626.0,129986.0,138543.0,107480.0,98389.0,141396.0,111036.0,129117.0,,,True
amsterdam baroque orchestra (koopman),,not_found,,,,,,,,,,,,,False
amy grant,,not_found,,,,,,,,,,,,,False
amy holland,Amy Holland,name_search,28718.0,57950.0,84256.0,83098.0,83909.0,79411.0,74159.0,86111.0,112762.0,144528.0,,,True
amy lee,,not_found,,,,,,,,,,,,,False
amy macdonald,,not_found,,,,,,,,,,,,,False
amy winehouse,,rejected_low_similarity,,,,,,,,,,,,,False
amyl and the sniffers,,not_found,,,,,,,,,,,,,False
ana,,not_found,,,,,,,,,,,,,False
ana barbara/jennifer pena,,rejected_low_similarity,,,,,,,,,,,,,False
ana gabriel,,not_found,,,,,,,,,,,,,False
ana isabelle,,not_found,,,,,,,,,,,,,False
anacostia,,not_found,,,,,,,,,,,,,False
anais,,not_found,,,,,,,,,,,,,False
anamanaguchi,,not_found,,,,,,,,,,,,,False
anastacia,Anastacia,name_search,285486.0,938208.0,369783.0,339113.0,308898.0,351954.0,459028.0,383491.0,436538.0,398394.0,,,True
anberlin,,not_found,,,,,,,,,,,,,False
and goofy,,not_found,,,,,,,,,,,,,False
and the godfathers of threatt,,rejected_low_similarity,,,,,,,,,,,,,False
anderson,,not_found,,,,,,,,,,,,,False
anderson .paak,,not_found,,,,,,,,,,,,,False
anderson .paak),,not_found,,,,,,,,,,,,,False
anderson east,,not_found,,,,,,,,,,,,,False
andra day,Andra Day,name_search,569400.0,735103.0,448825.0,318666.0,259703.0,311930.0,1206640.0,256256.0,204041.0,819312.0,,,True
andrae crouch,,not_found,,,,,,,,,,,,,False
andre 3000,,not_found,,,,,,,,,,,,,False
andre cymone,André Cymone,name_search,36123.0,500616.0,77447.0,72654.0,56190.0,66757.0,64009.0,55022.0,69323.0,74723.0,,,True
andre kostelanetz,,not_found,,,,,,,,,,,,,False
andre previn,,not_found,,,,,,,,,,,,,False
andre rieu,André Rieu,name_search,211303.0,450349.0,464968.0,393235.0,415326.0,474043.0,411762.0,458314.0,659434.0,616139.0,,,True
andre williams,Andre Williams (musician),name_search,,,,,,,2881.0,13691.0,14075.0,13942.0,,,True
andrea,Andrea Martin (musician),name_search,8462.0,15017.0,16111.0,15131.0,14126.0,18831.0,116667.0,34026.0,85339.0,39291.0,,,True
andrea bocelli,,not_found,,,,,,,,,,,,,False
andrea carroll,Andrea Carroll,name_search,410.0,2568.0,3435.0,3072.0,3150.0,3176.0,3075.0,3277.0,3769.0,3590.0,,,True
andrea helms,Andrea Helms,name_search,,1287.0,1513.0,1327.0,1350.0,1535.0,2059.0,1724.0,1129.0,919.0,,,True
andrea martin,,not_found,,,,,,,,,,,,,False
andrea true connection,,not_found,,,,,,,,,,,,,False
andreas vollenweider,Andreas Vollenweider,name_search,20921.0,38710.0,37104.0,37544.0,43867.0,57421.0,54762.0,58940.0,60396.0,56039.0,,,True
andrew belle,,not_found,,,,,,,,,,,,,False
andrew bird,,not_found,,,,,,,,,,,,,False
andrew choi,,rejected_low_similarity,,,,,,,,,,,,,False
andrew dice clay,,rejected_low_similarity,,,,,,,,,,,,,False
andrew gold,Andrew Gold,name_search,90080.0,171973.0,166660.0,175621.0,207902.0,244232.0,261444.0,242799.0,257593.0,266025.0,,,True
andrew jackson jihad,,not_found,,,,,,,,,,,,,False
andrew jannakos,Andrew Jannakos,name_search,,,,,,265.0,6485.0,5126.0,5796.0,4690.0,,,True
andrew lloyd webber,Andrew Lloyd Webber,name_search,475110.0,1000875.0,877310.0,1445788.0,1278235.0,1824814.0,1147551.0,1151473.0,1772284.0,1084688.0,,,True
andrew mcmahon,,not_found,,,,,,,,,,,,,False
andrew mcmahon in the wilderness,,not_found,,,,,,,,,,,,,False
andrew peterson,,not_found,,,,,,,,,,,,,False
andrew ridgeley,,not_found,,,,,,,,,,,,,False
andrew seeley,,not_found,,,,,,,,,,,,,False
andrew w.k.,,not_found,,,,,,,,,,,,,False
andru donalds,,not_found,,,,,,,,,,,,,False
andy & david williams,Andy Samberg,name_search,989238.0,2117203.0,1840367.0,2930166.0,3054699.0,2997524.0,2662679.0,1993451.0,2085695.0,2140755.0,,,True
andy andy,,not_found,,,,,,,,,,,,,False
andy black,,not_found,,,,,,,,,,,,,False
andy fairweather low,,not_found,,,,,,,,,,,,,False
andy fraser,,not_found,,,,,,,,,,,,,False
andy gibb,,not_found,,,,,,,,,,,,,False
andy grammer,,not_found,,,,,,,,,,,,,False
andy griffith,,not_found,,,,,,,,,,,,,False
andy griggs,Andy_Griggs,musicbrainz_link,12284.0,23746.0,22251.0,24906.0,26368.0,30839.0,23983.0,20479.0,30119.0,21504.0,,,True
andy kim,,not_found,,,,,,,,,,,,,False
andy mineo,,not_found,,,,,,,,,,,,,False
"andy nyman, courtney-mae briggs, jeff goldblum, sharon d. clarke & jenna boyd",,not_found,,,,,,,,,,,,,False
andy pratt,,not_found,,,,,,,,,,,,,False
andy rose,,not_found,,,,,,,,,,,,,False
andy stewart,Andy_Stewart_(musician),musicbrainz_link,19802.0,36823.0,35492.0,36004.0,40569.0,46062.0,45215.0,41999.0,47069.0,64552.0,,,True
andy summers,,not_found,,,,,,,,,,,,,False
andy taylor,,not_found,,,,,,,,,,,,,False
andy williams,,not_found,,,,,,,,,,,,,False
angel,,not_found,,,,,,,,,,,,,False
angel city,,not_found,,,,,,,,,,,,,False
angel dior,,not_found,,,,,,,,,,,,,False
angel olsen,,not_found,,,,,,,,,,,,,False
angela bofill,,not_found,,,,,,,,,,,,,False
angela winbush,,not_found,,,,,,,,,,,,,False
angelica,,not_found,,,,,,,,,,,,,False
angelina,,not_found,,,,,,,,,,,,,False
angelique kidjo,,not_found,,,,,,,,,,,,,False
angelo bond,,not_found,,,,,,,,,,,,,False
angelo de augustine,,not_found,,,,,,,,,,,,,False
angels & airwaves,,not_found,,,,,,,,,,,,,False
angie mar,,not_found,,,,,,,,,,,,,False
angie martinez,,not_found,,,,,,,,,,,,,False
angie miller,,not_found,,,,,,,,,,,,,False
angie stone,,not_found,,,,,,,,,,,,,False
ani difranco,,not_found,,,,,,,,,,,,,False
animal collective,,not_found,,,,,,,,,,,,,False
animal logic,,not_found,,,,,,,,,,,,,False
animals as leaders,,not_found,,,,,,,,,,,,,False
animotion,,not_found,,,,,,,,,,,,,False
anita,,not_found,,,,,,,,,,,,,False
anita baker,,not_found,,,,,,,,,,,,,False
anita bryant,,not_found,,,,,,,,,,,,,False
anita cochran,,not_found,,,,,,,,,,,,,False
anita cochran (duet,,not_found,,,,,,,,,,,,,False
anita humes,,not_found,,,,,,,,,,,,,False
anita ward,,not_found,,,,,,,,,,,,,False
anita wilson,,not_found,,,,,,,,,,,,,False
anitta,,not_found,,,,,,,,,,,,,False
anjulie,,not_found,,,,,,,,,,,,,False
ann cole,,not_found,,,,,,,,,,,,,False
ann nesby,Ann_Nesby,musicbrainz_link,10374.0,19377.0,21584.0,24600.0,25480.0,25117.0,27226.0,32103.0,30701.0,30170.0,,,True
ann peebles,,not_found,,,,,,,,,,,,,False
ann wilson,,not_found,,,,,,,,,,,,,False
ann-margret,,not_found,,,,,,,,,,,,,False
anna kendrick,,not_found,,,,,,,,,,,,,False
anna king,,not_found,,,,,,,,,,,,,False
anna king-bobby byrd,,not_found,,,,,,,,,,,,,False
anna margaret,,not_found,,,,,,,,,,,,,False
anna nalick,,not_found,,,,,,,,,,,,,False
annasophia robb,AnnaSophia_Robb,musicbrainz_link,522899.0,1052401.0,947167.0,1122730.0,1148348.0,1208507.0,1062545.0,1017348.0,1178795.0,1491909.0,,,True
anne haslem,,not_found,,,,,,,,,,,,,False
anne hathaway,Anne Hathaway,name_search,1904295.0,3780173.0,3204384.0,3883848.0,4461489.0,4286437.0,3498749.0,3920889.0,4754684.0,6689941.0,,,True
anne murray,,not_found,,,,,,,,,,,,,False
anne wilson,,not_found,,,,,,,,,,,,,False
anne-marie,,not_found,,,,,,,,,,,,,False
annenmaykantereit,,not_found,,,,,,,,,,,,,False
annette,,not_found,,,,,,,,,,,,,False
annie lennox,,not_found,,,,,,,,,,,,,False
anohni,,not_found,,,,,,,,,,,,,False
anointed,,not_found,,,,,,,,,,,,,False
another bad creation,,not_found,,,,,,,,,,,,,False
anoushka shankar,,not_found,,,,,,,,,,,,,False
anson williams,,not_found,,,,,,,,,,,,,False
ant banks,,not_found,,,,,,,,,,,,,False
ant banks presents t.w.d.y.,,not_found,,,,,,,,,,,,,False
ant clemons,,not_found,,,,,,,,,,,,,False
ant saunders,,not_found,,,,,,,,,,,,,False
anthony,,not_found,,,,,,,,,,,,,False
anthony brown & group therapy,,not_found,,,,,,,,,,,,,False
anthony burger,,not_found,,,,,,,,,,,,,False
anthony david,,not_found,,,,,,,,,,,,,False
anthony evans,,not_found,,,,,,,,,,,,,False
anthony green,,not_found,,,,,,,,,,,,,False
anthony hamilton,,not_found,,,,,,,,,,,,,False
anthony jeselnik,,not_found,,,,,,,,,,,,,False
anthony kearns/ronan tynan/finbar wright,,not_found,,,,,,,,,,,,,False
anthony newley,,not_found,,,,,,,,,,,,,False
anthony phillips,,not_found,,,,,,,,,,,,,False
anthrax,,not_found,,,,,,,,,,,,,False
anti-flag,,not_found,,,,,,,,,,,,,False
antoine dodson & the gregory brothers,,not_found,,,,,,,,,,,,,False
antonio carlos jobim,,not_found,,,,,,,,,,,,,False
antony and the johnsons,,not_found,,,,,,,,,,,,,False
anuel aa,,not_found,,,,,,,,,,,,,False
anuna,,not_found,,,,,,,,,,,,,False
anvil,,not_found,,,,,,,,,,,,,False
anya marina,,not_found,,,,,,,,,,,,,False
anything box,,not_found,,,,,,,,,,,,,False
aoife o'donovan,,not_found,,,,,,,,,,,,,False
aorta,,not_found,,,,,,,,,,,,,False
apache,,not_found,,,,,,,,,,,,,False
aphex twin,,not_found,,,,,,,,,,,,,False
apocalyptica,,rejected_low_similarity,,,,,,,,,,,,,False
apollo,,not_found,,,,,,,,,,,,,False
apollo 100,,not_found,,,,,,,,,,,,,False
apollonia,,not_found,,,,,,,,,,,,,False
apollonia 6,,not_found,,,,,,,,,,,,,False
appaloosa,,not_found,,,,,,,,,,,,,False
april,,not_found,,,,,,,,,,,,,False
april stevens,,not_found,,,,,,,,,,,,,False
april wine,,not_found,,,,,,,,,,,,,False
aqua,,not_found,,,,,,,,,,,,,False
aqualung,,not_found,,,,,,,,,,,,,False
aquarian dream,,not_found,,,,,,,,,,,,,False
aquarians,,not_found,,,,,,,,,,,,,False
arab,,not_found,,,,,,,,,,,,,False
arabian prince,,not_found,,,,,,,,,,,,,False
arc angels,Arc_Angels,musicbrainz_link,18365.0,35787.0,34769.0,35855.0,34619.0,37573.0,38770.0,55266.0,44537.0,34159.0,,,True
arcade,,not_found,,,,,,,,,,,,,False
arcade fire,,not_found,,,,,,,,,,,,,False
arcadia,,not_found,,,,,,,,,,,,,False
arcangel,,not_found,,,,,,,,,,,,,False
arcangel x sech,,not_found,,,,,,,,,,,,,False
arch enemy,,not_found,,,,,,,,,,,,,False
archie bell & the drells,,not_found,,,,,,,,,,,,,False
archie eversole,,not_found,,,,,,,,,,,,,False
architects,,not_found,,,,,,,,,,,,,False
architects uk,,not_found,,,,,,,,,,,,,False
archives,,not_found,,,,,,,,,,,,,False
arctic monkeys,,not_found,,,,,,,,,,,,,False
area code 615,,not_found,,,,,,,,,,,,,False
aretha franklin,Aretha Franklin,name_search,653920.0,1260955.0,1220429.0,8732376.0,1920155.0,1837488.0,5762448.0,3429705.0,2664110.0,1786613.0,,,True
aretha franklin/whitney houston,,not_found,,,,,,,,,,,,,False
argent,Rod Argent,name_search,59577.0,95506.0,106328.0,128379.0,167734.0,113728.0,129169.0,132040.0,168765.0,151863.0,,,True
ari lennox,,not_found,,,,,,,,,,,,,False
ariana grande,,not_found,,,,,,,,,,,,,False
ariana grande feat. doja cat,,not_found,,,,,,,,,,,,,False
"ariana grande, ethan slater, marissa bode & cynthia erivo",,not_found,,,,,,,,,,,,,False
arianna,,not_found,,,,,,,,,,,,,False
ariel pink,,not_found,,,,,,,,,,,,,False
ariel pink's haunted graffiti,,not_found,,,,,,,,,,,,,False
aries,,not_found,,,,,,,,,,,,,False
arizona zervas,,not_found,,,,,,,,,,,,,False
arkade,,not_found,,,,,,,,,,,,,False
arkansas junior high school band,,not_found,,,,,,,,,,,,,False
arlan day,,not_found,,,,,,,,,,,,,False
arlo guthrie,,not_found,,,,,,,,,,,,,False
armada orchestra,,not_found,,,,,,,,,,,,,False
armageddon,,not_found,,,,,,,,,,,,,False
armani white,,not_found,,,,,,,,,,,,,False
armin van buuren,,not_found,,,,,,,,,,,,,False
armor for sleep,,not_found,,,,,,,,,,,,,False
armored saint,,not_found,,,,,,,,,,,,,False
army of anyone,,not_found,,,,,,,,,,,,,False
army of the pharaohs,,not_found,,,,,,,,,,,,,False
around the way,,not_found,,,,,,,,,,,,,False
arpeggio,,not_found,,,,,,,,,,,,,False
arrested development,,not_found,,,,,,,,,,,,,False
art garfunkel,,not_found,,,,,,,,,,,,,False
art in america,,not_found,,,,,,,,,,,,,False
art linkletter,,not_found,,,,,,,,,,,,,False
art lund,Art_Lund,musicbrainz_link,4987.0,9844.0,10433.0,20289.0,22096.0,29841.0,20977.0,21834.0,23217.0,20024.0,,,True
art mooney and his orchestra,,not_found,,,,,,,,,,,,,False
art n' soul,,not_found,,,,,,,,,,,,,False
art of dying,,not_found,,,,,,,,,,,,,False
art of noise,File:Art_Of_Noise.jpeg,musicbrainz_link,641.0,1221.0,1160.0,540.0,538.0,477.0,587.0,567.0,568.0,607.0,,,True
artemas,,not_found,,,,,,,,,,,,,False
arthur,,not_found,,,,,,,,,,,,,False
arthur alexander,,not_found,,,,,,,,,,,,,False
arthur baker,,not_found,,,,,,,,,,,,,False
arthur conley,,not_found,,,,,,,,,,,,,False
arthur lyman,,not_found,,,,,,,,,,,,,False
arthur lyman group,,not_found,,,,,,,,,,,,,False
arthur prysock,,not_found,,,,,,,,,,,,,False
artie lange,,not_found,,,,,,,,,,,,,False
artie the 1 man party,,not_found,,,,,,,,,,,,,False
artifacts,,not_found,,,,,,,,,,,,,False
artists for haiti,,not_found,,,,,,,,,,,,,False
artists for puerto rico,,not_found,,,,,,,,,,,,,False
"artists of then, now & forever",Forever_Country,musicbrainz_link,,190827.0,138742.0,101716.0,95211.0,96965.0,61267.0,48892.0,63803.0,58625.0,,,True
artists stand up to cancer,,not_found,,,,,,,,,,,,,False
artists united against apartheid,,not_found,,,,,,,,,,,,,False
as blood runs black,,not_found,,,,,,,,,,,,,False
as cities burn,,not_found,,,,,,,,,,,,,False
as i lay dying,,not_found,,,,,,,,,,,,,False
as it is,,not_found,,,,,,,,,,,,,False
as tall as lions,,not_found,,,,,,,,,,,,,False
asake,,not_found,,,,,,,,,,,,,False
ashanti,,not_found,,,,,,,,,,,,,False
ashanti & mack maine,,not_found,,,,,,,,,,,,,False
ashe,,not_found,,,,,,,,,,,,,False
asher roth,,not_found,,,,,,,,,,,,,False
