title,performer,peak_pos,wks_on_chart,first_charting_year,original_performer,performer_normalized,original_performer_normalized,label,first_year_top_10_songs,first_top_10_hit,precedes_first_top_10_hit,tags,genre_tags_musicbrainz,top_10_1hit_wonder_song,top_10_hitmaker_song,musicbrainz_artist_id
So Many Ways,Brook Benton,6,16,1959,,brook benton,,"Mercury Records, Oasis",1959,True,False,,,False,True,16162
Tallahassee Lassie,Freddy Cannon,6,15,1959,,freddy cannon,,Swan Records,1959,True,False,,,False,True,33938
We Got Love,Bobby Rydell,6,17,1959,,bobby rydell,,Cameo,1959,True,False,,,False,True,69494
What'd I Say (Part I & II),Ray Charles and his Orchestra,6,15,1959,,ray charles,ray charles and his orchestra,,1959,True,False,,,False,True,705817
What'd I Say (Part I & II),Ray Charles and his Orchestra,6,15,1959,,his orchestra,ray charles and his orchestra,,1959,True,False,,,False,True,2915183
Broken-Hearted Melody,Sarah Vaughan,7,19,1959,,sarah vaughan,,Mercury Records,1959,True,False,,,True,False,3417
Deck Of Cards,Wink Martindale,7,17,1959,,wink martindale,,"Dot Records, London Records",1959,True,False,,,True,False,114993
Tall Paul,Annette,7,15,1959,Annette With The Afterbeats,annette,,,1959,True,False,,,False,True,808963
Tall Paul,The Afterbeats,7,15,1959,Annette With The Afterbeats,the afterbeats,,,1959,True,False,,,True,False,
The Village Of St. Bernadette,Andy Williams,7,13,1959,,andy williams,,"Cadence Records, Collectables",1959,True,False,,,False,True,616257
Peter Gunn,Ray Anthony and His Orchestra,8,17,1959,,ray anthony,ray anthony and his orchestra,,1959,True,False,,,True,False,33953
Peter Gunn,Ray Anthony and His Orchestra,8,17,1959,,his orchestra,ray anthony and his orchestra,,1959,True,False,,,True,False,2915183
Primrose Lane,Jerry Wallace With The Jewels,8,21,1959,,jerry wallace,jerry wallace with the jewels,,1959,True,False,,,True,False,1929103
Primrose Lane,Jerry Wallace With The Jewels,8,21,1959,,the jewels,jerry wallace with the jewels,,1959,True,False,,,True,False,3082360
Tell Him No,Travis & Bob,8,13,1959,,travis & bob,,,1959,True,False,,,True,False,177351
What A Diff'rence A Day Makes,Dinah Washington,8,20,1959,,dinah washington,,"Mercury Records, Verve",1959,True,False,,,False,True,15667
(Seven Little Girls) Sitting In The Back Seat,Paul Evans and the Curls,9,18,1959,,paul evans and the curls,,,1959,True,False,,,True,False,
Forty Miles Of Bad Road,Duane Eddy And The Rebels,9,15,1959,,duane eddy,duane eddy and the rebels,,1959,True,False,,,False,True,9152
Forty Miles Of Bad Road,Duane Eddy And The Rebels,9,15,1959,,the rebels,duane eddy and the rebels,,1959,True,False,,,False,True,2917022
Hound Dog Man,Fabian,9,15,1959,,fabian,,Chancellor,1959,True,False,,,False,True,2973961
Oh! Carol,Neil Sedaka,9,18,1959,,neil sedaka,,RCA Victor,1959,True,False,,,False,True,4688
Only You,Franck Pourcel's French Fiddles,9,16,1959,,franck pourcel's french fiddles,,,1959,True,False,,,True,False,
Pretty Blue Eyes,Steve Lawrence,9,18,1959,,steve lawrence,,ABC-Paramount,1959,True,False,,,False,True,1014543
Turn Me Loose,Fabian,9,13,1959,,fabian,,Collectables,1959,True,False,,,False,True,2973961
Baby Talk,Jan & Dean,10,12,1959,,jan & dean,,,1959,True,False,,,False,True,16189
You Got What It Takes,Marv Johnson,10,22,1959,,marv johnson,,"Black Tulip, Jasmine Records, United Artists",1959,True,False,,,False,True,49209
Misty,Johnny Mathis,12,17,1959,,johnny mathis,,"AP Music Ltd., Collectables, Music Club Deluxe",1962,False,True,,,False,True,31442
Smokie - Part 2,Bill Black's Combo,17,12,1959,,bill black's combo,,,1960,False,True,,,True,False,
Twixt Twelve And Twenty,Pat Boone,17,11,1959,,pat boone,,,1961,False,True,,,False,True,11465
Just Keep It Up,Dee Clark,18,15,1959,,dee clark,,,1961,False,True,,,True,False,48113
Hey Little Girl,Dee Clark,20,15,1959,,dee clark,,"Abner, Charly R&B",1961,False,True,,,True,False,48113
Small World,Johnny Mathis,20,15,1959,,johnny mathis,,,1962,False,True,,,False,True,31442
With The Wind And The Rain In Your Hair,Pat Boone,21,14,1959,,pat boone,,,1961,False,True,,,False,True,11465
For A Penny,Pat Boone,23,11,1959,,pat boone,,Dot Records,1961,False,True,,,False,True,11465
The Wonder Of You,Ray Peterson,25,19,1959,,ray peterson,,RCA Victor,1960,False,True,,,False,True,52487
Only Sixteen,Sam Cooke,28,10,1959,,sam cooke,,"Flashback, Keen",1960,False,True,,,False,True,1344
Fools Hall Of Fame,Pat Boone,29,9,1959,,pat boone,,,1961,False,True,,,False,True,11465
Tomboy,Perry Como,29,9,1959,,perry como,,,1970,False,True,,,True,False,10792
Living Doll,Cliff Richard,30,13,1959,Cliff Richard and The Drifters,cliff richard,,"Columbia Records, Comic Relief, EMI Music Argentina",1976,False,True,,,False,True,123
Till There Was You,Anita Bryant,30,13,1959,,anita bryant,,,1960,False,True,,,False,True,52697
Everybody Likes To Cha Cha Cha,Sam Cooke,31,13,1959,,sam cooke,,Keen,1960,False,True,,,False,True,1344
Don't Take Your Guns To Town,Johnny Cash,32,12,1959,,johnny cash,,,1969,False,True,,,True,False,387
How About That,Dee Clark,33,11,1959,,dee clark,,"Abner, Hoodoo Records",1961,False,True,,,True,False,48113
Someone,Johnny Mathis,35,13,1959,,johnny mathis,,,1962,False,True,"easy listening, pop, ballad","easy listening, pop, ballad",False,True,31442
Talk To Me,Frank Sinatra,38,11,1959,,frank sinatra,,,1966,False,True,"big band, vocal jazz, easy listening, vocal, jazz, cast recordings, swing, traditional pop, show tunes, pop","big band, vocal jazz, easy listening, jazz, swing, traditional pop, pop",False,True,101
The Class,Chubby Checker,38,7,1959,,chubby checker,,"ABKCO, Parkway",1960,False,True,,,False,True,34596
As Time Goes By,Johnny Nash,43,11,1959,,johnny nash,,ABC-Paramount,1968,False,True,,,False,True,14916
I Got Stripes,Johnny Cash,43,11,1959,,johnny cash,,"Columbia, Rat Pack Records, Sleazy Records",1969,False,True,,,True,False,387
Trust In Me,Patti Page,43,9,1959,,patti page,,Mercury Records,1965,False,True,"oldies, early pop",,True,False,4324
I Can't Get You Out Of My Heart,Al Martino,44,11,1959,,al martino,,,1963,False,True,,,False,True,8619
Let's Love,Johnny Mathis,44,9,1959,,johnny mathis,,,1962,False,True,slow fox,,False,True,31442
You Made Me Love You,Nat King Cole,45,9,1959,,nat king cole,,,1960,False,True,,,False,True,14410
I Know,Perry Como,47,9,1959,,perry como,,,1970,False,True,,,True,False,10792
Moonlight Serenade,The Rivieras,47,11,1959,,the rivieras,,,1964,False,True,,,True,False,758097
Shout - Part 1,The Isley Brothers,47,12,1959,,the isley brothers,,,1969,False,True,,,False,True,23898
Tennessee Stud,Eddy Arnold,48,10,1959,,eddy arnold,,,1965,False,True,,,True,False,39150
Good Rockin' Tonight,Pat Boone,49,8,1959,,pat boone,,,1961,False,True,,,False,True,11465
Midnight Flyer,Nat King Cole,51,12,1959,,nat king cole,,Capitol Records,1960,False,True,,,False,True,14410
True True Happiness,Johnny Tillotson,54,9,1959,,johnny tillotson,,,1960,False,True,,,False,True,42228
"Frankie's Man, Johnny",Johnny Cash,57,7,1959,,johnny cash,,,1969,False,True,,,True,False,387
On An Evening In Roma,Dean Martin,59,13,1959,,dean martin,,,1964,False,True,"pop, jazz, easy listening, vocal, swing, musical","pop, jazz, easy listening, swing, musical",False,True,976
With My Eyes Wide Open I'm Dreaming,Patti Page,59,7,1959,,patti page,,,1965,False,True,,,True,False,4324
You Are Beautiful,Johnny Mathis,60,6,1959,,johnny mathis,,,1962,False,True,,,False,True,31442
French Foreign Legion,Frank Sinatra,61,7,1959,,frank sinatra,,Capitol Records,1966,False,True,"jazz, easy listening, big band, vocal jazz, show tunes, cast recordings, smooth jazz, traditional pop, vocal, swing","jazz, easy listening, big band, vocal jazz, smooth jazz, traditional pop, swing",False,True,101
Six Boys And Seven Girls,Anita Bryant,62,6,1959,,anita bryant,,,1960,False,True,early pop,,False,True,52697
The Best Of Everything,Johnny Mathis,62,5,1959,,johnny mathis,,,1962,False,True,,,False,True,31442
The Wang Dang Taffy-Apple Tango (Mambo Cha Cha Cha),Pat Boone,62,4,1959,,pat boone,,,1961,False,True,,,False,True,11465
"Darling, I Love You",Al Martino,63,6,1959,,al martino,,,1963,False,True,,,False,True,8619
The Little Drummer Boy,Johnny Cash,63,3,1959,,johnny cash,,,1969,False,True,,,True,False,387
Goodnight My Love (Pleasant Dreams),Ray Peterson,64,6,1959,,ray peterson,,,1960,False,True,pop,pop,False,True,52487
I Must Be Dreaming,Nat King Cole,69,4,1959,,nat king cole,,,1960,False,True,,,False,True,14410
Beyond The Sunset,Pat Boone,71,5,1959,,pat boone,,,1961,False,True,,,False,True,11465
Kansas City,Hank Ballard And The Midnighters,72,7,1959,,hank ballard and the midnighters,,,1960,False,True,,,False,True,104711
Fried Eggs,The Intruders,73,3,1959,,the intruders,,,1968,False,True,instrumental rock,instrumental rock,True,False,3197825
Five Feet High And Rising,Johnny Cash,76,3,1959,,johnny cash,,Columbia,1969,False,True,,,True,False,387
The Walls Have Ears,Patti Page,77,4,1959,,patti page,,Mercury Records,1965,False,True,,,True,False,4324
Promise Me A Rose (A Slight Detail),Anita Bryant,78,3,1959,,anita bryant,,,1960,False,True,early pop,,False,True,52697
"There, I've Said It Again",Sam Cooke,81,5,1959,,sam cooke,,,1960,False,True,,,False,True,1344
Give Me Your Love,Nat King Cole,82,4,1959,,nat king cole,,Capitol Records,1960,False,True,ballad,ballad,False,True,14410
Shirley,John Fred And The Playboys,82,5,1959,,john fred and the playboys,,,1967,False,True,,,True,False,
Madrid,Nat King Cole,85,3,1959,,nat king cole,,,1960,False,True,,,False,True,14410
Teardrops On Your Letter,Hank Ballard And The Midnighters,87,3,1959,,hank ballard and the midnighters,,King Records,1960,False,True,soul,soul,False,True,104711
Goodbye Charlie,Patti Page,90,3,1959,,patti page,,Mercury Records,1965,False,True,,,True,False,4324
Mary Ann Thomas,Bobby Freeman,90,2,1959,,bobby freeman,,London Records,1964,False,True,rock & roll,,True,False,24110
The Sound Of Music,Patti Page,90,3,1959,,patti page,,Mercury Records,1965,False,True,,,True,False,4324
Bad Girl,The Miracles,93,2,1959,,the miracles,,"Chess, Motown",1962,False,True,,,False,True,2637377
Ebb Tide,Bobby Freeman,93,1,1959,,bobby freeman,,London Records,1964,False,True,,,True,False,24110
The Story Of Our Love,Johnny Mathis,93,2,1959,,johnny mathis,,,1962,False,True,easy listening,easy listening,False,True,31442
Do-Re-Mi,Anita Bryant,94,1,1959,,anita bryant,,,1960,False,True,,,False,True,52697
Sweet Bird Of Youth,Nat King Cole,96,2,1959,,nat king cole,,Capitol Records,1960,False,True,oldies,,False,True,14410
Chip Off The Old Block,Eddy Arnold,97,2,1959,,eddy arnold,,,1965,False,True,country,country,True,False,39150
Alley-Oop,Hollywood Argyles,1,15,1960,,hollywood argyles,,"London Records, Lute Records",1960,True,False,,,True,False,
Calcutta,Lawrence Welk And His Orchestra,1,17,1960,,lawrence welk,lawrence welk and his orchestra,,1960,True,False,,,True,False,126883
Calcutta,Lawrence Welk And His Orchestra,1,17,1960,,his orchestra,lawrence welk and his orchestra,,1960,True,False,,,True,False,2915183
Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland,1,15,1960,,brian hyland,,"Kapp Records, London American Recordings, London Records",1960,True,False,,,False,True,34116
Mr. Custer,Larry Verne,1,13,1960,,larry verne,,Era Records,1960,True,False,,,True,False,33152
Stay,Maurice Williams & The Zodiacs,1,18,1960,,maurice williams & the zodiacs,,"Acrobat Music, HHO, Herald",1960,True,False,"doo-wop, rock roll, soundtrack, ballads, rock & roll",doo-wop,True,False,5195
"The Theme From ""A Summer Place""",Percy Faith And His Orchestra,1,21,1960,,percy faith,percy faith and his orchestra,Columbia,1960,True,False,,,True,False,24503
"The Theme From ""A Summer Place""",Percy Faith And His Orchestra,1,21,1960,,his orchestra,percy faith and his orchestra,Columbia,1960,True,False,,,True,False,2915183
The Twist,Chubby Checker,1,39,1960,,chubby checker,,"L.T. Series, Mastertech, Parkway",1960,True,False,,,False,True,34596
Wonderland By Night,Bert Kaempfert And His Orchestra,1,17,1960,,bert kaempfert and his orchestra,,,1960,True,False,,,True,False,
Chain Gang,Sam Cooke,2,16,1960,,sam cooke,,RCA Victor,1960,True,False,,,False,True,1344
Exodus,Ferrante & Teicher,2,21,1960,,ferrante & teicher,,,1960,True,False,,,False,True,
Greenfields,The Brothers Four,2,20,1960,,the brothers four,,"Columbia, Folk Era Records, Jasmine Records",1960,True,False,"folk, classic soft rock, pop, folk rock","folk, pop, folk rock",True,False,31074
Last Date,Floyd Cramer,2,20,1960,,floyd cramer,,"Collectables, RCA, RCA Victor",1960,True,False,,,False,True,33964
Only The Lonely (Know How I Feel),Roy Orbison,2,21,1960,,roy orbison,,"London American Recordings, London Records",1960,True,False,,,False,True,1812
Poetry In Motion,Johnny Tillotson,2,15,1960,,johnny tillotson,,"Ace, Cadence Records, Castle Select",1960,True,False,,,False,True,42228
Shop Around,"The Miracles (featuring Bill ""Smokey"" Robinson)",2,16,1960,,"the miracles (featuring bill ""smokey"" robinson)",,,1960,True,False,,,True,False,
Walk -- Don't Run,The Ventures,2,18,1960,,the ventures,,,1960,True,False,,,False,True,343
A Thousand Stars,Kathy Young,3,17,1960,Kathy Young With The Innocents,kathy young,,"Black Tulip, Indigo Records",1960,True,False,,,True,False,263726
A Thousand Stars,The Innocents,3,17,1960,Kathy Young With The Innocents,the innocents,,"Black Tulip, Indigo Records",1960,True,False,,,True,False,876472
You Talk Too Much,Joe Jones,3,13,1960,,joe jones,,"Roulette, Sequel Records",1960,True,False,,,True,False,104473
He'll Have To Stay,Jeanne Black,4,11,1960,,jeanne black,,Capitol Records,1960,True,False,,,True,False,267740
A Million To One,Jimmy Charles,5,15,1960,Jimmy Charles and The Revelletts,jimmy charles,,Promo Records,1960,True,False,,,True,False,165034
A Million To One,The Revelletts,5,15,1960,Jimmy Charles and The Revelletts,the revelletts,,Promo Records,1960,True,False,,,True,False,3082022
Angel Baby,Rosie And The Originals,5,13,1960,,rosie,rosie and the originals,,1960,True,False,,,True,False,2783320
Angel Baby,Rosie And The Originals,5,13,1960,,rosie,rosie and the originals,,1960,True,False,,,True,False,2783320
Angel Baby,Rosie And The Originals,5,13,1960,,rosie,rosie and the originals,,1960,True,False,,,True,False,2783320
Angel Baby,Rosie And The Originals,5,13,1960,,rosie,rosie and the originals,,1960,True,False,,,True,False,2783320
Angel Baby,Rosie And The Originals,5,13,1960,,the originals,rosie and the originals,,1960,True,False,,,True,False,578598
Angel Baby,Rosie And The Originals,5,13,1960,,the originals,rosie and the originals,,1960,True,False,,,True,False,578598
Angel Baby,Rosie And The Originals,5,13,1960,,the originals,rosie and the originals,,1960,True,False,,,True,False,578598
Angel Baby,Rosie And The Originals,5,13,1960,,the originals,rosie and the originals,,1960,True,False,,,True,False,578598
Mule Skinner Blues,The Fendermen,5,18,1960,,the fendermen,,"Cuca Records, Dee Jay Jamboree, Lightning Records",1960,True,False,,,True,False,114994
Paper Roses,Anita Bryant,5,17,1960,,anita bryant,,"Carlton, Collectables",1960,True,False,,,False,True,52697
Sailor (Your Home Is The Sea),Lolita,5,18,1960,,lolita,,Kapp Records,1960,True,False,"pop, pop rock, oldies","pop, pop rock",True,False,3086115
The Old Lamplighter,Jim Edward Brown,5,15,1960,The Browns Featuring Jim Edward Brown,jim edward brown,,,1960,True,False,,,True,False,
Image Of A Girl,Safaris,6,18,1960,Safaris with The Phantom's Band,safaris,,Eldo Records,1960,True,False,,,True,False,
Image Of A Girl,The Phantom's Band,6,18,1960,Safaris with The Phantom's Band,the phantom's band,,Eldo Records,1960,True,False,,,True,False,2025672
"Let's Go, Let's Go, Let's Go",Hank Ballard And The Midnighters,6,16,1960,,hank ballard and the midnighters,,,1960,True,False,,,False,True,104711
New Orleans,U.S. Bonds,6,14,1960,,u.s. bonds,,,1960,True,False,,,False,True,
Finger Poppin' Time,Hank Ballard And The Midnighters,7,26,1960,,hank ballard and the midnighters,,,1960,True,False,,,False,True,104711
Let The Little Girl Dance,Billy Bland,7,20,1960,,billy bland,,Old Town Records,1960,True,False,,,True,False,113121
Let's Think About Living,Bob Luman,7,14,1960,,bob luman,,"Bear Family Records, Warner Bros. Records",1960,True,False,"rock, country","rock, country",True,False,77990
Love You So,Ron Holden,7,19,1960,Ron Holden with The Thunderbirds,ron holden,,Donna,1960,True,False,,,True,False,114944
Love You So,The Thunderbirds,7,19,1960,Ron Holden with The Thunderbirds,the thunderbirds,,Donna,1960,True,False,,,True,False,2805507
Mission Bell,Donnie Brooks,7,20,1960,,donnie brooks,,"Era Records, TeenAger Records",1960,True,False,,,True,False,192776
Tell Laura I Love Her,Ray Peterson,7,14,1960,,ray peterson,,"Bear Family Records, Collectables, Globe",1960,True,False,,,False,True,52487
"Please Help Me, I'm Falling",Hank Locklin,8,22,1960,,hank locklin,,"BMG Special Products, RCA Victor",1960,True,False,,,True,False,43396
Yogi,The Ivy Three,8,10,1960,,the ivy three,,Shell,1960,True,False,"rock and roll, rock, pop, comedy","rock and roll, rock, pop, comedy",True,False,151798
You're Sixteen,Johnny Burnette,8,15,1960,,johnny burnette,,,1960,True,False,,,True,False,30569
Blue Angel,Roy Orbison,9,14,1960,,roy orbison,,"Monument, Spades Records",1960,True,False,,,False,True,1812
"Corinna, Corinna",Ray Peterson,9,15,1960,,ray peterson,,London Records,1960,True,False,,,False,True,52487
Forever,The Little Dippers,9,14,1960,,the little dippers,,University Records,1960,True,False,,,True,False,184319
The Christmas Song (Merry Christmas To You),Nat King Cole,9,42,1960,,nat king cole,,Capitol Records,1960,True,False,,,False,True,14410
White Silver Sands,Bill Black's Combo,9,14,1960,,bill black's combo,,,1960,True,False,,,True,False,
Happy-Go-Lucky-Me,Paul Evans,10,14,1960,,paul evans,,Guaranteed Records,1960,True,False,,,True,False,1331411
In My Little Corner Of The World,Anita Bryant,10,14,1960,,anita bryant,,Carlton,1960,True,False,,,False,True,52697
Theme From The Apartment,Ferrante & Teicher,10,20,1960,,ferrante & teicher,,,1960,True,False,,,False,True,
(Welcome) New Lovers,Pat Boone,18,12,1960,,pat boone,,,1961,False,True,"pop, vocal, schlager, early pop","pop, schlager",False,True,11465
Delaware,Perry Como,22,11,1960,,perry como,,,1970,False,True,,,True,False,10792
Lonely Weekends,Charlie Rich,22,21,1960,,charlie rich,,"Bear Family Records, Charly Records, Hilltop Records",1973,False,True,,,True,False,20291
Bulldog,The Fireballs,24,12,1960,,the fireballs,,Top Rank International,1967,False,True,,,True,False,34005
Ol' Mac Donald,Frank Sinatra,25,9,1960,,frank sinatra,,,1966,False,True,,,False,True,101
Starbright,Johnny Mathis,25,11,1960,,johnny mathis,,,1962,False,True,,,False,True,31442
My Last Date (With You),Skeeter Davis,26,8,1960,,skeeter davis,,,1963,False,True,,,False,True,39082
A Fool In Love,Ike & Tina Turner,27,13,1960,,ike,ike & tina turner,"Altaya, Selected Sound Carrier, Sue Records",1971,False,True,"soul, r b, old school soul, r&b, r&b/soul","soul, r&b",True,False,2817746
A Fool In Love,Ike & Tina Turner,27,13,1960,,ike,ike & tina turner,"Altaya, Selected Sound Carrier, Sue Records",1971,False,True,"soul, r b, old school soul, r&b, r&b/soul","soul, r&b",False,True,2817746
A Fool In Love,Ike & Tina Turner,27,13,1960,,ike,ike & tina turner,"Altaya, Selected Sound Carrier, Sue Records",1971,False,True,"soul, r b, old school soul, r&b, r&b/soul","soul, r&b",True,False,2817746
A Fool In Love,Ike & Tina Turner,27,13,1960,,ike,ike & tina turner,"Altaya, Selected Sound Carrier, Sue Records",1971,False,True,"soul, r b, old school soul, r&b, r&b/soul","soul, r&b",False,True,2817746
A Fool In Love,Ike & Tina Turner,27,13,1960,,tina turner,ike & tina turner,"Altaya, Selected Sound Carrier, Sue Records",1971,False,True,"soul, r b, old school soul, r&b, r&b/soul","soul, r&b",True,False,1616
A Fool In Love,Ike & Tina Turner,27,13,1960,,tina turner,ike & tina turner,"Altaya, Selected Sound Carrier, Sue Records",1971,False,True,"soul, r b, old school soul, r&b, r&b/soul","soul, r&b",False,True,1616
